time,p1,v1,l1,p2,v2,l2
5.0,100.00000000000132,20.000000000000586,0.49999990755785595,89.96068203347915,20.15612041289646,0.4999996910570996
5.1000000000000005,102.00000000000136,20.000000000000565,0.4999997089638193,91.97537503533037,20.137885737796992,0.49999988504684734
5.2,104.00000000000138,20.000000000000544,0.5000000215589057,93.98832283304434,20.12115680706471,0.4999999519518116
5.300000000000001,106.00000000000142,20.000000000000522,0.4999999128900301,95.99966135463366,20.105744994358655,0.49999997630039067
5.4,108.00000000000146,20.0000000000005,0.499999740532233,98.00952865198138,20.09167954843893,0.5000000293963904
5.5,110.00000000000149,20.00000000000048,0.49999990613986706,100.01804618556727,20.07878806310806,0.500000235543744
5.6000000000000005,112.0000000000015,20.000000000000462,0.5000002193431365,102.0253364818433,20.06708861103766,0.5000001102489111
5.7,114.0000000000015,20.000000000000444,0.49999987255531336,104.03150704209476,20.056425700932746,0.4999999583792796
5.800000000000001,116.00000000000153,20.000000000000426,0.49999995817836557,106.03666557775276,20.046808187302318,0.5000000938975613
5.9,118.00000000000156,20.00000000000041,0.5000000713544955,108.04090635997001,20.038097527137836,0.5000002090480163
6.0,120.00000000000159,20.00000000000039,0.49999994429297645,110.04432319480331,20.030295136368004,0.5000001580200648
6.1000000000000005,122.00000000000162,20.000000000000373,0.5000000042100505,112.04699800154128,20.023278958597757,0.4999998670641923
6.2,124.00000000000165,20.000000000000355,0.4999998953074079,114.0490117181091,20.017044562521303,0.499999925815861
6.300000000000001,126.00000000000165,20.000000000000338,0.5000001533075812,116.05043488183514,20.01148556533682,0.4999999059438276
6.4,128.00000000000168,20.00000000000032,0.5000002420895614,118.0513366705183,20.006593091374103,0.4999998468738693
6.5,130.0000000000017,20.000000000000306,0.5000002467074134,120.05177725462939,20.00227537291435,0.499999836097887
6.6000000000000005,132.0000000000017,20.00000000000029,0.4999999805611674,122.05181518519463,19.99852030905784,0.49999996695921783
6.7,134.00000000000173,20.000000000000277,0.4999999205306021,124.05150129048303,19.99524954204157,0.49999978711362436
6.800000000000001,136.00000000000173,20.000000000000263,0.5000001585604168,126.05088461903433,19.992448788062035,0.49999987517895395
6.9,138.00000000000176,20.00000000000025,0.5000002540791817,128.05000766333507,19.990051814506597,0.5000000566461262
7.0,140.0000000000018,20.000000000000234,0.5000002952369231,130.04891105835054,19.9880430314974,0.49999999850569615
7.1000000000000005,142.0000000000018,20.00000000000022,0.5000001552313854,132.047629928853,19.9863670291246,0.4999998817383169
7.2,144.0000000000018,20.00000000000021,0.4999999789102648,134.04619753136342,19.985007636390584,0.49999970190878124
7.300000000000001,146.0000000000018,20.0000000000002,0.5000001653076552,136.04464253776757,19.983918980893073,0.49999988734873513
7.4,148.0000000000018,20.00000000000019,0.5000002571271133,138.0429917943523,19.983084899287558,0.49999997867372314
7.5,150.0000000000018,20.000000000000178,0.5000003369741415,140.0412683722884,19.982467825347555,0.5000000783110689
7.6000000000000005,152.0000000000018,20.000000000000167,0.5000002088101789,142.03949360086375,19.982052067466736,0.4999997945179856
7.7,154.0000000000018,20.000000000000156,0.4999999441217619,144.03768573429264,19.98180721061622,0.49999991481589673
7.800000000000001,156.0000000000018,20.000000000000146,0.5000001299329176,146.03586139938358,19.981718393186956,0.49999995783673684
7.9,158.0000000000018,20.00000000000014,0.5000002106621395,148.03403474555267,19.981761277130932,0.4999999015660847
8.0,160.0000000000018,20.00000000000013,0.5000001905700108,150.03221843094522,19.9819220950749,0.5000000206429455
8.1,162.0000000000018,20.000000000000124,0.5000001709323133,152.03042314125196,19.982181616803068,0.5000000681531396
8.200000000000001,164.0000000000018,20.000000000000117,0.5000000744425004,154.02865822119517,19.982527353899393,0.5000001872274593
8.3,166.0000000000018,20.00000000000011,0.500000134678038,156.02693152404495,19.98294491077181,0.5000001097943767
8.4,168.0000000000018,20.000000000000103,0.5000002004768155,158.0252496300137,19.98342225131336,0.5000000481779869
8.5,170.00000000000176,20.000000000000096,0.4999998496757962,160.02361790089066,19.983947771470458,0.5000000184430273
8.6,172.00000000000176,20.00000000000009,0.4999997347422254,162.02204071973867,19.984512275736652,0.5000001165756821
8.700000000000001,174.00000000000176,20.00000000000008,0.4999997645517175,164.02052153780596,19.985106910470776,0.5000001393557592
8.8,176.00000000000176,20.000000000000075,0.4999997371344563,166.01906296808068,19.98572376567564,0.49999999587695637
8.9,178.00000000000176,20.00000000000007,0.49999986823308423,168.01766687699882,19.98635581358195,0.49999981268185045
9.0,180.00000000000176,20.000000000000068,0.5000000794038242,170.01633446926613,19.986996840830468,0.49999999738108564
9.1,182.00000000000176,20.000000000000064,0.49999995129142477,172.01506636605487,19.987641383916028,0.500000076814488
9.200000000000001,184.00000000000176,20.00000000000006,0.4999998404300881,174.0138626769147,19.98828466802372,0.5000001088509579
9.3,186.00000000000173,20.000000000000057,0.5000001023046327,176.01272306573543,19.988922549226313,0.5000001747370334
9.4,188.00000000000173,20.000000000000053,0.5000001607105206,178.01164681109518,19.989551459991954,0.4999999586340121
9.5,190.0000000000017,20.00000000000005,0.4999998833910946,180.0106328613219,19.990168357935527,0.499999964875052
9.600000000000001,192.0000000000017,20.000000000000046,0.49999981262550697,182.0096798845886,19.990770677733988,0.5000000067021227
9.700000000000001,194.0000000000017,20.000000000000043,0.49999975714762623,184.00878631435413,19.991356286115295,0.5000000671753659
9.8,196.00000000000168,20.00000000000004,0.5000000880935792,186.00795039045227,19.99192343982164,0.5000000291622402
9.9,198.00000000000168,20.000000000000036,0.5000001718536856,188.00717019612085,19.99247074644079,0.4999999326062604
